hero_name,player_name,team_name,deaths_avg_per_1m,eliminations_avg_per_1m,final_blows_avg_per_1m,healing_avg_per_1m,hero_damage_avg_per_1m,time_played_total,ultimates_earned_avg_per_1m
overall,Neko,TOR,0.4634726296847133,1.1325851423601665,0.31733261131565954,865.532890680315,580.5077228798625,57479.12237691879,0.47077963060316597
ana,Neko,TOR,0.4726693293153078,0.9592406977281247,0.205750178643134,760.1157865114383,354.6100707244939,21579.568140745163,0.4448652511202897
hanzo,Neko,TOR,0.0,0.0,0.0,0.0,0.0,16.546816051006317,0.0
brigitte,Neko,TOR,0.5734675713155805,0.0,0.0,363.6486901638381,79.4252586272079,209.2533318400383,0.0
symmetra,Neko,TOR,0.0,0.0,0.0,0.0,0.0,7.785152554512024,0.0
roadhog,Neko,TOR,0.5550244773761581,1.3135579297902409,0.6475285569388511,384.18498886832805,462.2428207659642,3243.100211560726,0.3330146864256949
widowmaker,Neko,TOR,0.4998370132504622,0.4998370132504622,0.3332246755003081,0.0,667.1169660171826,360.11738872528076,0.3332246755003081
lucio,Neko,TOR,0.0,0.0,0.0,0.0,0.0,12.665865421295166,0.0
zenyatta,Neko,TOR,0.4342626600709728,1.2591434917635744,0.36879592739695677,997.4374470711487,802.7853960628868,27494.880628347397,0.5106405148573248
mccree,Neko,TOR,0.0,0.0,0.0,0.0,0.0,1.9439533352851868,0.0
torbjorn,Neko,TOR,0.8683357800275123,0.0,0.0,0.0,376.4235606419266,69.09769397974014,0.0
sombra,Neko,TOR,0.42614115442124356,2.556846926527461,0.42614115442124356,21.307057721062176,448.8023038077345,422.3952512741089,0.42614115442124356
moira,Neko,TOR,0.4955836445531183,1.431686084264564,0.41298637046093195,1235.2450381876206,497.6670263846525,2179.2486734986305,0.4955836445531183
soldier76,Neko,TOR,0.0,0.0,0.0,0.0,0.0,24.34588634967804,0.0
doomfist,Neko,TOR,2.933650517036497,2.933650517036497,2.933650517036497,0.0,1219.75327553825,20.45233392715454,0.0
tracer,Neko,TOR,0.8591562313196742,0.6443671734897557,0.0,0.0,525.1196783857628,279.3438390493393,0.4295781156598371
wreckingball,Neko,TOR,6.852698238848864,0.0,0.0,0.0,1096.4317182158184,8.755675196647644,0.0
ashe,Neko,TOR,0.0,0.0,0.0,0.0,0.0,8.75671398639679,0.0
baptiste,Neko,TOR,0.46727006168979424,0.5840875771122428,0.19469585903741427,1232.8957983225334,262.79754868710233,1540.8648210763931,0.5451484053047599
overall,Rascal,SFS,0.4343405787929522,1.5949324500481459,0.39908566168313464,977.9323189364098,531.7202414873839,85094.51293432713,0.5238880682518888
ana,Rascal,SFS,1.0411541385796272,0.6246924831477764,0.20823082771592544,752.0407610898006,307.1607817947555,288.1417735219002,0.4164616554318509
hanzo,Rascal,SFS,0.4083720066324193,2.0418600331620964,0.0,0.0,1233.7903294781406,146.92486023902893,0.8167440132648386
brigitte,Rascal,SFS,0.4356833225464702,1.615853350429307,0.37597511560220015,1010.7378713414743,498.67747345494877,64312.76697999239,0.5140503441608245
roadhog,Rascal,SFS,0.6346524679864335,1.6659627284643879,0.7139840264847377,209.25893393511097,578.1113081692055,1512.6388825774193,0.23799467549491254
widowmaker,Rascal,SFS,0.963551127387447,0.0,0.0,0.0,845.3313964375487,62.269658863544464,0.0
lucio,Rascal,SFS,0.0,0.0,0.0,0.0,0.0,3.886366903781891,0.0
zarya,Rascal,SFS,0.5181342914618762,2.0725371658475047,0.0,0.0,932.1408063090792,115.80009466409683,0.5181342914618762
junkrat,Rascal,SFS,0.0,3.4736344726566752,0.8684086181641688,0.0,632.4010254087877,69.09189838171005,0.0
mccree,Rascal,SFS,0.0,0.0,0.0,0.0,0.0,4.868977248668671,0.0
torbjorn,Rascal,SFS,0.0,0.0,0.0,0.0,0.0,0.9734138250350952,0.0
sombra,Rascal,SFS,0.3976548071838017,1.7894466323271077,0.5964822107757025,17.198546139776134,560.3469811882102,301.7692677974701,0.3976548071838017
moira,Rascal,SFS,1.3854081745713709,0.0,0.0,447.4478563100424,268.1457388273687,86.61707228422165,0.0
pharah,Rascal,SFS,0.6790687697130628,2.2734041420828626,1.1809891647183701,0.0,929.3612266731587,2032.1947666406631,0.35429674941551104
doomfist,Rascal,SFS,1.7623681356822585,0.0,0.0,0.0,473.0472481519122,34.04510033130646,0.0
tracer,Rascal,SFS,0.9994885386320775,1.3326513848427701,0.0,0.0,790.0344525968401,180.09211015701294,0.33316284621069253
wreckingball,Rascal,SFS,1.7712171593030457,2.125460591163655,1.0627302955818274,0.0,644.7074392904659,169.37505286931992,0.0
ashe,Rascal,SFS,1.283906182753893,0.0,0.0,0.0,1475.0636920525046,46.73238652944565,0.0
baptiste,Rascal,SFS,0.3357427908038646,1.4345373788892395,0.37008012168153254,1121.4413925386687,598.3050696148086,15726.32427150011,0.6333329917436537
overall,Stellar,BOS,0.4696384165717662,1.7301302044459879,0.4164718033749625,870.5179681282624,493.89494650621225,27084.666737556458,0.47406896767149986
hanzo,Stellar,BOS,0.0,0.0,0.0,0.0,0.0,2.923713266849518,0.0
brigitte,Stellar,BOS,0.4742960868131763,1.7304763167391632,0.3921160717712893,919.6090076854921,486.1526083307972,25553.658014416695,0.4813400881024809
reaper,Stellar,BOS,0.6774241177919087,0.6774241177919087,0.4516160785279391,229.55393311702596,994.3680251218593,265.7124174833298,0.4516160785279391
widowmaker,Stellar,BOS,0.7725306871351292,1.2360490994162068,0.9270368245621551,0.0,575.0474612532131,388.3340882062912,0.3090122748540517
sombra,Stellar,BOS,0.1399437376099112,2.309071670563535,0.9096342944644228,20.19812154523659,544.0033728656301,857.4874592423439,0.349859344024778
soldier76,Stellar,BOS,0.0,0.0,0.0,0.0,0.0,16.551044940948486,0.0
overall,Ria,HZS,0.40208474929116833,1.7513024635793109,0.5044335945652839,0.6414927982977032,645.6324762271681,73865.02485448122,0.2940498570573797
hanzo,Ria,HZS,0.0,0.0,0.0,0.0,0.0,14.605490982532501,0.0
symmetra,Ria,HZS,0.0,0.0,0.0,0.0,0.0,4.870351314544678,0.0
roadhog,Ria,HZS,0.0,0.0,0.0,0.0,0.0,0.9724281430244446,0.0
widowmaker,Ria,HZS,0.0,1.0941659797957681,0.7294439865305121,0.0,667.1335093196891,329.01772367954254,0.36472199326525606
lucio,Ria,HZS,0.0,0.0,0.0,0.0,0.0,3.8986459374427795,0.0
zarya,Ria,HZS,0.457007191063381,1.929585917823164,0.5839536330254312,0.0,909.0271677246138,2363.2013261914253,0.457007191063381
dva,Ria,HZS,0.3912112754483409,1.7452030840156498,0.48792497606029156,0.006343024663855851,634.3673585957539,68863.04585450888,0.2840420396350983
torbjorn,Ria,HZS,0.5870348348040587,2.9351741740202937,1.1740696696081174,0.0,1180.798870493318,204.41717064380646,0.5870348348040587
sombra,Ria,HZS,0.44832751342387683,2.129555688763415,0.5604093917798461,11.782039664569728,708.4368809697776,535.3229342699051,0.44832751342387683
soldier76,Ria,HZS,1.0582408405672594,0.7936806304254446,0.7936806304254446,179.19494390007162,558.5224896036807,226.79147392511368,0.26456021014181486
reinhardt,Ria,HZS,0.0,0.0,0.0,0.0,0.0,1.9430540204048157,0.0
pharah,Ria,HZS,0.0,0.0,0.0,0.0,0.0,7.7811596393585205,0.0
tracer,Ria,HZS,0.7704946652207606,1.896602252851103,1.0668387672287454,0.0,578.3423786255655,1012.3366652727127,0.4148817428111788
wreckingball,Ria,HZS,1.0107116025810103,1.4149962436134145,0.8085692820648083,0.0,1026.5933694418143,296.8205759525299,0.40428464103240414
overall,BEBE,HZS,0.388428342022245,1.4336235821759193,0.3503308926981016,952.553096205701,788.8598328430701,72445.7949013114,0.487812992433054
ana,BEBE,HZS,0.37704764846846406,1.3085771329199636,0.2587581901254165,791.4346501046007,403.18586629486134,8115.685145974159,0.4731578333721902
hanzo,BEBE,HZS,0.5153567218846354,0.9276420993923437,0.41228537750770833,0.0,615.0820921663554,582.1210576295853,0.41228537750770833
mei,BEBE,HZS,0.0,0.0,0.0,0.0,0.0,5.836281061172485,0.0
roadhog,BEBE,HZS,0.34135540855721946,2.45775894161198,0.9557951439602145,328.7820734917465,619.1304011800809,878.8494117259979,0.27308432684577555
lucio,BEBE,HZS,0.0,0.0,0.0,0.0,0.0,3.8970897793769836,0.0
zenyatta,BEBE,HZS,0.3733893971492598,1.4423671067298018,0.3583333730706606,985.302877461239,865.5263917289229,59776.73755711317,0.49383758977805325
sombra,BEBE,HZS,0.0,0.0,0.0,0.0,0.0,12.649130523204803,0.0
moira,BEBE,HZS,0.683947629187222,1.432015348610746,0.21373363412100688,1176.1950051840722,408.7740139343677,2807.2324810624123,0.4915873584783158
pharah,BEBE,HZS,0.0,0.0,0.0,0.0,0.0,20.43780106306076,0.0
bastion,BEBE,HZS,0.874344940369938,2.185862350924845,1.311517410554907,139.31595150755447,577.8129846390102,137.24560463428497,0.437172470184969
tracer,BEBE,HZS,0.0,0.0,0.0,0.0,131.71213426378142,10.700001180171967,0.0
baptiste,BEBE,HZS,1.2711414718292853,0.0,0.0,819.0073578061898,92.09646752063745,94.40333956480026,0.6355707359146426
overall,rCk,BOS,0.44516460745498654,1.5396009151111194,0.4214107647647007,17.14104681838492,706.7649394872583,68199.49180948734,0.4873936611266058
winston,rCk,BOS,2.569713533625606,0.0,0.0,0.0,856.2131292995518,23.348906099796295,0.0
ana,rCk,BOS,0.0,0.0,0.0,0.0,0.0,1.9479382038116455,0.0
hanzo,rCk,BOS,0.37808824491939647,1.5123529796775859,0.7561764898387929,0.0,909.0840638574283,158.69311147928238,0.37808824491939647
mei,rCk,BOS,0.5209628381022882,1.910197073041723,0.5209628381022882,21.529792251665167,665.20956570813,691.0281764268875,0.4341356984185734
symmetra,rCk,BOS,0.0,0.0,0.0,0.0,0.0,3.8922998309135437,0.0
roadhog,rCk,BOS,0.0,0.0,0.0,0.0,0.0,0.9750874638557434,0.0
genji,rCk,BOS,1.9877636360948663,1.9877636360948663,1.9877636360948663,0.0,1383.384081308616,30.184675335884094,0.0
lucio,rCk,BOS,0.0,0.0,0.0,0.0,0.0,1.9470608234405518,0.0
orisa,rCk,BOS,0.0,0.0,0.0,0.0,0.0,16.54615730047226,0.0
dva,rCk,BOS,0.4282478907919479,1.4900460320064406,0.4651381585380708,0.012737571815519965,738.2296839586083,37408.24028432369,0.49080095349189534
